timestamp,total_vus_all_runners,request_count,avg_duration_ms,p90_duration_ms,p95_duration_ms,req_failed_rate,cache_hit_rate,db_response_avg_ms,db_response_p95_ms
2026-07-15T12:37:53,3,3,308.94,310.60,310.85,0.0000,,308.94,310.85
2026-07-15T12:37:54,6,10,356.98,402.17,597.92,0.0000,,356.98,597.92
2026-07-15T12:37:55,9,18,248.62,321.00,323.18,0.0000,1.0000,296.22,325.01
2026-07-15T12:37:56,18,27,200.09,299.37,305.18,0.0000,1.0000,281.45,308.56
2026-07-15T12:37:57,23,35,218.63,325.37,328.35,0.0000,1.0000,295.15,330.83
2026-07-15T12:37:58,27,37,198.37,319.25,327.92,0.0000,1.0000,287.07,337.84
2026-07-15T12:37:59,36,51,216.74,332.75,341.86,0.0000,1.0000,301.52,347.13
2026-07-15T12:38:00,42,60,185.32,312.54,319.64,0.0000,1.0000,289.52,332.32
2026-07-15T12:38:01,47,65,196.56,319.64,336.55,0.0000,1.0000,309.00,350.69
2026-07-15T12:38:02,53,92,161.48,301.45,319.89,0.0000,1.0000,295.82,346.33
2026-07-15T12:38:03,59,81,159.82,315.81,329.60,0.0000,1.0000,311.19,343.03
2026-07-15T12:38:04,64,100,150.51,296.06,307.20,0.0000,1.0000,286.94,347.80
2026-07-15T12:38:05,67,110,128.05,294.34,306.48,0.0000,1.0000,304.14,354.88
2026-07-15T12:38:06,77,131,117.77,292.03,301.40,0.0000,1.0000,299.74,477.69
2026-07-15T12:38:07,83,138,128.68,291.69,308.85,0.0000,1.0000,299.19,336.58
2026-07-15T12:38:08,87,141,118.11,288.91,299.84,0.0000,1.0000,286.67,334.97
2026-07-15T12:38:09,96,166,114.88,295.82,325.47,0.0000,1.0000,333.00,711.10
2026-07-15T12:38:10,102,160,105.18,282.39,309.06,0.0000,1.0000,357.14,729.73
2026-07-15T12:38:11,107,179,118.40,293.28,314.43,0.0000,1.0000,330.07,587.13
2026-07-15T12:38:12,113,199,103.49,280.71,309.51,0.0000,1.0000,338.05,731.16
2026-07-15T12:38:13,119,197,100.99,286.52,310.04,0.0000,1.0000,323.94,727.20
2026-07-15T12:38:14,124,224,93.06,275.41,290.58,0.0000,1.0000,302.86,612.73
2026-07-15T12:38:15,127,209,84.91,277.05,293.89,0.0000,1.0000,305.07,456.11
2026-07-15T12:38:16,137,228,105.91,285.71,304.00,0.0000,1.0000,311.28,645.24
2026-07-15T12:38:17,143,238,83.54,281.38,309.66,0.0000,1.0000,316.45,672.32
2026-07-15T12:38:18,147,261,83.49,270.99,292.26,0.0000,1.0000,287.99,420.67
2026-07-15T12:38:19,156,255,80.88,265.77,300.27,0.0000,1.0000,299.38,628.78
2026-07-15T12:38:20,162,285,76.01,267.83,295.30,0.0000,1.0000,308.77,648.93
2026-07-15T12:38:21,167,284,72.19,266.45,290.04,0.0000,1.0000,308.45,724.92
2026-07-15T12:38:22,173,288,80.84,256.52,290.56,0.0000,1.0000,296.31,583.26
2026-07-15T12:38:23,209,345,78.38,249.40,281.60,0.0000,1.0000,310.06,715.35
2026-07-15T12:38:24,280,506,76.95,283.98,304.36,0.0000,1.0000,310.65,535.08
2026-07-15T12:38:25,385,703,73.49,267.56,292.10,0.0000,1.0000,278.52,318.87
2026-07-15T12:38:26,562,1070,66.46,255.60,284.79,0.0000,1.0000,282.69,331.67
2026-07-15T12:38:27,768,1471,66.82,259.91,284.08,0.0000,1.0000,272.14,303.63
2026-07-15T12:38:28,989,1877,62.34,247.28,278.63,0.0000,1.0000,280.68,315.82
2026-07-15T12:38:29,1212,2267,54.75,232.05,268.06,0.0000,1.0000,285.08,315.48
2026-07-15T12:38:30,1444,2728,52.06,231.16,261.42,0.0000,1.0000,278.99,305.99
2026-07-15T12:38:31,1688,3201,47.02,223.75,248.00,0.0000,1.0000,293.06,698.99
2026-07-15T12:38:32,1936,3702,41.81,191.56,241.01,0.0000,1.0000,300.59,704.51
2026-07-15T12:38:33,2183,4171,41.22,186.97,240.78,0.0000,1.0000,299.12,665.34
2026-07-15T12:38:34,2428,4682,36.96,176.48,230.95,0.0000,1.0000,282.29,600.81
2026-07-15T12:38:35,2676,5123,35.45,174.19,230.32,0.0000,1.0000,274.96,345.45
2026-07-15T12:38:36,2923,5642,33.76,117.89,228.54,0.0000,1.0000,269.34,298.46
2026-07-15T12:38:37,3168,6160,32.41,25.42,227.31,0.0000,1.0000,267.49,292.55
2026-07-15T12:38:38,3416,6560,30.80,24.48,226.85,0.0000,1.0000,257.91,280.05
2026-07-15T12:38:39,3663,7046,30.82,24.59,226.96,0.0000,1.0000,255.17,277.85
2026-07-15T12:38:40,3908,7496,31.20,24.59,227.37,0.0067,1.0000,248.93,273.05
2026-07-15T12:38:41,4157,7966,28.07,24.11,216.26,0.0321,1.0000,258.32,268.96
2026-07-15T12:38:42,4403,8490,27.16,23.93,208.31,0.0324,1.0000,260.20,273.41
2026-07-15T12:38:43,4648,8877,27.46,23.99,210.18,0.0366,1.0000,258.40,278.16
2026-07-15T12:38:44,4896,9546,26.22,23.79,201.94,0.0364,1.0000,244.40,297.13
2026-07-15T12:38:45,5143,9814,26.45,23.84,210.94,0.0390,1.0000,238.03,275.44
2026-07-15T12:38:46,5388,10410,25.63,23.80,194.99,0.0391,1.0000,235.87,266.98
2026-07-15T12:38:47,5636,10844,24.94,23.70,192.94,0.0391,1.0000,240.05,273.16
2026-07-15T12:38:48,5883,11355,24.06,23.58,190.91,0.0365,1.0000,221.24,264.31
2026-07-15T12:38:49,6128,11737,24.15,23.63,191.55,0.0386,1.0000,257.99,272.96
2026-07-15T12:38:50,6377,12298,24.48,23.67,191.22,0.0423,1.0000,378.20,643.87
2026-07-15T12:38:51,6623,12761,24.05,23.64,190.81,0.0406,1.0000,247.86,263.57
2026-07-15T12:38:52,6868,13158,23.71,23.58,190.21,0.0423,1.0000,266.15,271.11
2026-07-15T12:38:53,7116,13768,23.83,23.61,190.31,0.0430,1.0000,259.54,268.70
2026-07-15T12:38:54,7363,14251,23.27,23.57,188.98,0.0401,1.0000,241.01,273.64
2026-07-15T12:38:55,7608,14625,23.03,23.51,187.83,0.0414,1.0000,256.19,324.50
2026-07-15T12:38:56,7857,15136,22.81,23.44,178.33,0.0387,1.0000,279.42,305.77
2026-07-15T12:38:57,8103,15532,23.24,23.49,185.29,0.0408,1.0000,300.39,495.68
2026-07-15T12:38:58,8348,16094,23.62,23.58,190.37,0.0455,1.0000,285.40,440.54
2026-07-15T12:38:59,8596,16354,22.65,23.60,184.14,0.0431,1.0000,266.71,363.82
2026-07-15T12:39:00,8843,17073,22.72,23.46,176.87,0.0411,1.0000,326.94,730.43
2026-07-15T12:39:01,9088,17468,22.15,23.43,27.96,0.0406,1.0000,259.21,271.92
2026-07-15T12:39:02,9337,17999,23.11,23.48,184.82,0.0441,1.0000,262.40,307.87
2026-07-15T12:39:03,9583,18425,21.94,23.35,25.77,0.0396,1.0000,319.13,546.67
2026-07-15T12:39:04,9828,18914,21.93,23.32,26.13,0.0410,1.0000,222.51,263.14
2026-07-15T12:39:05,10076,19452,22.09,23.44,27.02,0.0412,1.0000,267.27,274.85
2026-07-15T12:39:06,10323,19915,22.50,23.39,29.39,0.0430,1.0000,223.12,264.99
2026-07-15T12:39:07,10568,20254,22.52,23.46,104.83,0.0442,1.0000,265.99,360.85
2026-07-15T12:39:08,10816,20807,21.81,23.34,26.05,0.0428,1.0000,254.24,384.94
2026-07-15T12:39:09,11063,21257,22.86,23.46,36.53,0.0449,1.0000,266.46,360.99
2026-07-15T12:39:10,11308,21791,22.18,23.44,26.37,0.0430,1.0000,249.19,262.67
2026-07-15T12:39:11,11556,22144,22.11,23.35,26.18,0.0439,1.0000,252.69,272.93
2026-07-15T12:39:12,11803,22841,22.09,23.41,26.08,0.0438,1.0000,297.16,513.40
2026-07-15T12:39:13,12048,23221,23.25,23.49,184.68,0.0462,1.0000,278.93,453.99
2026-07-15T12:39:14,9139,16083,21.69,23.22,25.46,0.0421,1.0000,294.81,466.75
2026-07-15T12:39:15,1822,1992,20.99,18.25,27.73,0.0462,1.0000,193.03,193.03
