timestamp,total_vus_all_runners,request_count,avg_duration_ms,p90_duration_ms,p95_duration_ms,req_failed_rate,cache_hit_rate,db_response_avg_ms,db_response_p95_ms
2026-07-14T11:23:08,0,2,11.73,12.55,12.65,0.0000,1.0000,,
2026-07-14T11:23:09,2,7,11.51,14.24,14.59,0.0000,1.0000,,
2026-07-14T11:23:10,6,10,10.67,12.44,12.45,0.0000,1.0000,,
2026-07-14T11:23:11,9,25,36.94,125.73,223.31,0.0000,1.0000,,
2026-07-14T11:23:12,11,19,38.25,169.28,184.70,0.0000,1.0000,,
2026-07-14T11:23:13,13,25,26.93,27.41,143.81,0.0000,1.0000,,
2026-07-14T11:23:14,14,30,23.67,22.04,100.77,0.0000,1.0000,,
2026-07-14T11:23:15,16,32,19.63,24.45,25.85,0.0000,1.0000,,
2026-07-14T11:23:16,19,23,37.01,142.54,188.16,0.0000,1.0000,,
2026-07-14T11:23:17,21,38,150.88,402.47,867.56,0.0000,1.0000,1119.27,1667.56
2026-07-14T11:23:18,25,43,47.18,144.08,226.16,0.0000,1.0000,705.97,705.97
2026-07-14T11:23:19,28,48,66.77,214.46,271.25,0.0000,1.0000,474.67,703.23
2026-07-14T11:23:20,32,62,27.70,22.05,171.07,0.0000,1.0000,271.90,271.90
2026-07-14T11:23:21,38,72,26.36,23.29,177.38,0.0000,1.0000,236.65,236.65
2026-07-14T11:23:22,43,78,60.07,174.02,260.66,0.0000,1.0000,494.66,761.42
2026-07-14T11:23:23,47,95,37.93,102.11,186.69,0.0000,1.0000,379.98,689.19
2026-07-14T11:23:24,54,105,35.53,22.82,169.62,0.0000,1.0000,502.22,692.53
2026-07-14T11:23:25,59,112,41.13,173.97,252.85,0.0000,1.0000,333.68,561.82
2026-07-14T11:23:26,64,121,47.12,185.96,245.20,0.0000,1.0000,294.87,469.52
2026-07-14T11:23:27,69,132,33.35,21.71,201.40,0.0000,1.0000,319.38,500.19
2026-07-14T11:23:28,71,132,36.32,171.38,223.66,0.0000,1.0000,256.92,287.19
2026-07-14T11:23:29,72,136,54.41,197.02,266.58,0.0000,1.0000,394.91,701.18
2026-07-14T11:23:30,77,149,44.39,172.11,245.89,0.0000,1.0000,328.66,720.25
2026-07-14T11:23:31,84,160,42.32,36.10,256.54,0.0000,1.0000,366.80,700.65
2026-07-14T11:23:32,87,167,42.30,186.33,251.30,0.0000,1.0000,295.23,498.09
2026-07-14T11:23:33,90,157,32.90,21.13,212.17,0.0000,1.0000,312.11,501.29
2026-07-14T11:23:34,92,171,52.74,220.66,271.81,0.0000,1.0000,346.24,662.29
2026-07-14T11:23:35,93,173,39.21,135.97,232.90,0.0000,1.0000,322.26,643.86
2026-07-14T11:23:36,95,170,52.88,230.33,269.33,0.0000,1.0000,300.70,571.20
2026-07-14T11:23:37,101,182,55.36,250.61,284.54,0.0000,1.0000,367.82,719.21
2026-07-14T11:23:38,105,189,37.14,52.26,251.22,0.0000,1.0000,299.52,494.05
2026-07-14T11:23:39,108,207,38.18,172.63,241.17,0.0000,1.0000,257.00,290.93
2026-07-14T11:23:40,110,208,34.80,22.43,224.57,0.0000,1.0000,299.26,513.94
2026-07-14T11:23:41,112,201,32.34,23.28,220.68,0.0000,1.0000,277.61,416.10
2026-07-14T11:23:42,113,204,60.69,231.62,270.96,0.0000,1.0000,325.14,764.91
2026-07-14T11:23:43,116,220,49.63,218.67,264.15,0.0000,1.0000,264.15,292.92
2026-07-14T11:23:44,121,239,49.06,217.35,266.75,0.0000,1.0000,275.25,313.66
2026-07-14T11:23:45,125,230,38.18,181.01,260.94,0.0000,1.0000,263.04,305.95
2026-07-14T11:23:46,128,245,37.87,166.16,235.62,0.0000,1.0000,265.84,339.17
2026-07-14T11:23:47,130,240,36.51,46.23,241.36,0.0000,1.0000,276.07,360.30
2026-07-14T11:23:48,130,234,49.08,212.27,259.43,0.0000,1.0000,267.10,307.75
