timestamp,total_vus_all_runners,request_count,avg_duration_ms,p90_duration_ms,p95_duration_ms,req_failed_rate,cache_hit_rate,db_response_avg_ms,db_response_p95_ms
2026-07-14T15:37:04,5,5,1398.25,1821.98,1822.77,0.0000,,1398.25,1822.77
2026-07-14T15:37:05,7,9,463.17,710.91,744.28,0.0000,,463.17,744.28
2026-07-14T15:37:06,17,21,392.30,662.03,697.24,0.0000,1.0000,398.63,701.13
2026-07-14T15:37:07,21,24,334.41,680.53,736.95,0.0000,1.0000,368.45,739.13
2026-07-14T15:37:08,25,26,283.70,303.43,313.44,0.0000,1.0000,292.59,333.67
2026-07-14T15:37:09,35,44,342.39,679.73,718.12,0.0000,1.0000,370.11,713.73
2026-07-14T15:37:10,40,53,309.92,504.86,707.67,0.0000,1.0000,309.97,625.37
2026-07-14T15:37:11,45,53,279.55,300.51,412.35,0.0000,1.0000,298.97,518.24
2026-07-14T15:37:12,52,64,313.17,675.06,741.06,0.0000,1.0000,334.36,688.70
2026-07-14T15:37:13,58,75,270.12,278.25,382.82,0.0000,1.0000,274.77,439.12
2026-07-14T15:37:14,63,74,257.37,285.13,301.77,0.0000,1.0000,247.90,284.28
2026-07-14T15:37:15,65,91,318.47,520.58,744.68,0.0000,1.0000,359.44,843.65
2026-07-14T15:37:16,76,100,274.31,275.80,291.50,0.0000,1.0000,263.18,305.53
2026-07-14T15:37:17,81,115,250.06,272.85,286.34,0.0000,1.0000,249.38,292.68
2026-07-14T15:37:18,85,112,249.69,272.35,282.61,0.0000,1.0000,248.50,292.57
2026-07-14T15:37:19,95,136,254.53,277.09,285.12,0.0000,1.0000,265.71,286.37
2026-07-14T15:37:20,100,136,260.56,281.92,300.82,0.0000,1.0000,254.22,299.59
2026-07-14T15:37:21,105,142,254.51,272.01,280.82,0.0000,1.0000,255.16,280.23
2026-07-14T15:37:22,112,154,246.88,274.35,281.58,0.0000,1.0000,262.29,290.79
2026-07-14T15:37:23,118,152,251.59,274.09,287.11,0.0000,1.0000,254.94,290.34
2026-07-14T15:37:24,123,169,245.58,272.00,274.09,0.0000,1.0000,262.39,281.84
2026-07-14T15:37:25,125,170,244.73,271.55,277.76,0.0000,1.0000,257.31,292.12
2026-07-14T15:37:26,136,179,251.92,279.76,294.84,0.0000,1.0000,270.90,314.17
2026-07-14T15:37:27,141,191,245.67,272.99,278.22,0.0000,1.0000,254.86,285.11
2026-07-14T15:37:28,145,201,240.07,268.68,272.65,0.0000,1.0000,253.14,284.07
2026-07-14T15:37:29,155,206,242.14,271.91,275.25,0.0000,1.0000,246.85,274.59
2026-07-14T15:37:30,160,207,244.36,273.09,280.23,0.0000,1.0000,260.18,284.55
2026-07-14T15:37:31,165,224,240.58,267.99,272.36,0.0000,1.0000,254.59,279.26
2026-07-14T15:37:32,172,226,242.45,271.21,280.42,0.0000,1.0000,252.69,287.84
2026-07-14T15:37:33,206,256,250.56,275.44,285.06,0.0000,1.0000,251.01,289.34
2026-07-14T15:37:34,268,334,260.86,275.30,283.92,0.0000,1.0000,259.06,283.29
2026-07-14T15:37:35,351,440,258.60,277.04,290.39,0.0000,1.0000,282.29,321.80
2026-07-14T15:37:36,515,699,272.01,293.01,473.03,0.0000,1.0000,272.27,318.77
2026-07-14T15:37:37,709,966,258.08,282.76,290.85,0.0000,1.0000,264.56,306.79
2026-07-14T15:37:38,926,1264,256.04,284.25,295.83,0.0000,1.0000,271.50,322.59
2026-07-14T15:37:39,1150,1529,259.99,295.08,307.53,0.0000,1.0000,277.19,327.50
2026-07-14T15:37:40,1382,1753,284.67,331.28,397.50,0.0000,1.0000,299.22,362.25
2026-07-14T15:37:41,1627,1895,325.46,382.66,408.61,0.0000,1.0000,360.04,421.07
2026-07-14T15:37:42,1875,1089,539.09,698.24,777.26,0.0000,1.0000,571.73,827.34
2026-07-14T15:37:43,2120,1760,920.48,1171.83,1234.84,0.0000,1.0000,1038.57,1397.78
2026-07-14T15:37:44,2367,1749,935.36,1246.96,1430.05,0.0000,1.0000,1075.34,1833.33
2026-07-14T15:37:45,2615,1922,728.95,988.02,1097.21,0.0000,1.0000,839.26,1335.93
2026-07-14T15:37:46,2860,1869,915.21,1162.68,1248.18,0.0000,1.0000,946.09,1365.91
2026-07-14T15:37:47,3107,1265,1155.50,1390.24,1487.28,0.0000,1.0000,1163.63,1661.20
2026-07-14T15:37:48,3354,1848,1361.31,1636.21,1733.44,0.0000,1.0000,1308.72,1688.93
2026-07-14T15:37:49,3601,1684,1481.91,1723.62,1798.79,0.0000,1.0000,1433.60,1927.45
2026-07-14T15:37:50,3847,1459,1454.46,1627.31,1662.00,0.0000,1.0000,1341.92,1828.05
2026-07-14T15:37:51,4094,1422,1896.68,2403.93,2504.33,0.0000,1.0000,1794.79,2660.95
2026-07-14T15:37:52,4340,2300,1831.95,2128.89,2316.90,0.0000,1.0000,1773.17,2478.93
2026-07-14T15:37:53,4587,1483,1659.32,2434.55,2559.14,0.0000,1.0000,1656.61,3005.36
2026-07-14T15:37:54,4834,1613,2084.97,2733.21,3057.86,0.0000,1.0000,1917.85,3262.14
2026-07-14T15:37:55,5080,1766,2221.29,2657.98,2847.09,0.0000,1.0000,2089.97,2917.59
2026-07-14T15:37:56,5327,1560,2253.66,2635.93,2775.99,0.0000,1.0000,2012.72,2883.55
2026-07-14T15:37:57,5574,2197,2381.26,2890.28,3010.92,0.0000,1.0000,2381.97,3128.52
2026-07-14T15:37:58,5820,1442,2479.43,2706.35,2758.57,0.0000,1.0000,2097.83,2761.63
2026-07-14T15:37:59,6067,719,2583.89,2876.89,2911.26,0.0000,1.0000,2166.39,2963.59
2026-07-14T15:38:00,6315,1,3076.17,3076.17,3076.17,0.0000,1.0000,,
2026-07-14T15:38:02,6807,474,5278.96,5691.90,5794.24,0.0000,1.0000,4747.66,5723.03
2026-07-14T15:38:03,7055,1956,5619.47,6699.38,6829.25,0.0005,1.0000,5676.84,6896.38
2026-07-14T15:38:04,7300,5299,4011.19,6306.21,6581.52,0.0000,1.0000,3942.58,6742.15
2026-07-14T15:38:05,7547,1141,3184.98,7519.72,7882.09,0.0000,1.0000,3299.11,8540.44
2026-07-14T15:38:06,7794,1098,2535.45,5128.83,6444.43,0.0000,1.0000,1926.54,2551.29
2026-07-14T15:38:07,8040,1853,2618.92,3339.37,3470.67,0.0005,1.0000,2341.97,3440.75
2026-07-14T15:38:08,8287,642,3688.84,4358.72,4476.76,0.0000,1.0000,3560.60,4357.99
2026-07-14T15:38:09,8534,849,4234.15,5076.31,5288.62,0.0259,1.0000,4179.73,5212.33
2026-07-14T15:38:10,8780,1758,4348.49,5896.51,6263.31,0.0063,1.0000,3948.21,5838.25
2026-07-14T15:38:11,9027,718,4450.22,7099.75,7158.08,0.0125,1.0000,3446.34,7218.82
2026-07-14T15:38:12,9275,1458,4931.08,7927.07,8024.67,0.0034,1.0000,4851.52,8066.25
