timestamp,total_vus_all_runners,request_count,avg_duration_ms,p90_duration_ms,p95_duration_ms,req_failed_rate,cache_hit_rate,db_response_avg_ms,db_response_p95_ms
2026-07-14T12:29:35,12,25,16.15,20.38,25.75,0.0000,1.0000,,
2026-07-14T12:29:36,40,79,13.31,17.72,21.84,0.0000,1.0000,,
2026-07-14T12:29:37,70,146,13.59,19.81,22.55,0.0000,1.0000,,
2026-07-14T12:29:38,113,232,13.55,20.34,25.16,0.0000,1.0000,,
2026-07-14T12:29:39,163,330,13.14,20.69,24.45,0.0000,1.0000,,
2026-07-14T12:29:40,216,412,13.12,21.02,26.57,0.0000,1.0000,,
2026-07-14T12:29:41,266,527,12.90,22.67,25.78,0.0000,1.0000,,
2026-07-14T12:29:42,324,652,33.72,24.51,28.18,0.0000,1.0000,716.56,1405.67
2026-07-14T12:29:43,394,768,23.26,24.07,27.18,0.0000,1.0000,514.50,740.17
2026-07-14T12:29:44,456,867,30.62,24.44,28.64,0.0000,1.0000,505.24,749.86
2026-07-14T12:29:45,513,990,29.33,25.24,32.52,0.0000,1.0000,390.30,732.56
2026-07-14T12:29:46,584,1110,25.63,24.30,28.24,0.0000,1.0000,358.50,743.22
2026-07-14T12:29:47,648,1271,29.65,25.16,35.92,0.0000,1.0000,376.34,730.87
2026-07-14T12:29:48,710,1353,31.43,25.47,239.34,0.0000,1.0000,335.20,720.99
2026-07-14T12:29:49,777,1472,30.11,25.51,216.92,0.0000,1.0000,306.12,708.63
2026-07-14T12:29:50,847,1599,28.28,25.24,213.58,0.0000,1.0000,287.63,525.86
2026-07-14T12:29:51,910,1726,27.24,25.10,201.59,0.0000,1.0000,281.53,547.55
2026-07-14T12:29:52,971,1835,27.33,25.42,216.19,0.0000,1.0000,272.11,322.32
2026-07-14T12:29:53,1044,1978,29.89,25.58,248.93,0.0000,1.0000,282.21,329.52
2026-07-14T12:29:54,1109,2093,31.21,26.54,249.69,0.0000,1.0000,283.38,346.70
2026-07-14T12:29:55,1170,2218,28.80,25.44,227.48,0.0000,1.0000,266.56,304.29
2026-07-14T12:29:56,1244,2362,32.53,26.85,261.02,0.0000,1.0000,272.89,337.58
2026-07-14T12:29:57,1308,2475,34.15,26.97,274.10,0.0000,1.0000,287.61,345.56
2026-07-14T12:29:58,1370,2607,31.24,25.98,258.01,0.0000,1.0000,273.67,323.86
2026-07-14T12:29:59,1438,2725,32.31,26.21,267.69,0.0000,1.0000,281.17,348.08
2026-07-14T12:30:00,1507,2798,36.46,27.38,285.52,0.0000,1.0000,303.72,364.65
2026-07-14T12:30:01,1570,2925,33.99,27.25,271.17,0.0000,1.0000,296.55,362.18
2026-07-14T12:30:02,1631,3080,36.14,27.60,279.42,0.0000,1.0000,294.61,385.30
2026-07-14T12:30:03,1704,3201,33.19,26.64,270.43,0.0000,1.0000,296.40,354.99
2026-07-14T12:30:04,1769,3328,35.40,26.61,290.23,0.0000,1.0000,313.42,385.35
2026-07-14T12:30:05,1838,3398,40.60,28.76,311.61,0.0000,1.0000,321.09,397.66
2026-07-14T12:30:06,1924,3530,44.14,28.33,357.24,0.0000,1.0000,384.78,494.44
2026-07-14T12:30:07,2002,3714,37.85,27.42,294.63,0.0000,1.0000,316.34,399.49
2026-07-14T12:30:08,2091,3891,37.72,26.94,307.02,0.0000,1.0000,323.76,395.76
2026-07-14T12:30:09,2184,3977,36.73,27.47,289.85,0.0000,1.0000,307.41,374.34
2026-07-14T12:30:10,2275,4210,41.46,28.00,348.88,0.0000,1.0000,360.35,435.48
2026-07-14T12:30:11,2367,4377,36.45,26.74,320.25,0.0000,1.0000,345.41,426.65
2026-07-14T12:30:12,2465,4581,41.51,27.68,362.40,0.0000,1.0000,376.22,451.49
2026-07-14T12:30:13,2563,4714,41.80,26.95,361.62,0.0000,1.0000,380.36,467.47
2026-07-14T12:30:14,2661,4842,43.25,26.94,371.02,0.0000,1.0000,388.13,477.76
2026-07-14T12:30:15,2760,5096,43.91,27.37,373.02,0.0000,1.0000,387.02,465.25
2026-07-14T12:30:16,2858,5282,46.26,28.38,381.28,0.0000,1.0000,398.16,499.13
2026-07-14T12:30:17,2958,5418,40.03,26.61,353.70,0.0000,1.0000,380.00,474.02
2026-07-14T12:30:18,3058,5468,43.71,26.21,406.58,0.0000,1.0000,434.56,531.57
2026-07-14T12:30:19,3158,5618,55.23,26.54,528.93,0.0000,1.0000,562.51,690.99
2026-07-14T12:30:20,3258,5792,72.60,28.85,654.16,0.0000,1.0000,660.28,815.52
2026-07-14T12:30:21,3358,5830,64.56,26.83,615.90,0.0000,1.0000,665.60,876.39
2026-07-14T12:30:22,3458,6009,68.66,27.02,679.55,0.0000,1.0000,723.95,915.11
2026-07-14T12:30:23,3558,6184,72.45,27.41,707.44,0.0000,1.0000,744.71,930.34
2026-07-14T12:30:24,3658,6303,68.51,26.52,719.28,0.0000,1.0000,783.71,951.26
2026-07-14T12:30:25,3758,6405,87.26,27.21,898.47,0.0000,1.0000,922.18,1092.23
2026-07-14T12:30:26,3858,6476,82.21,26.61,925.08,0.0002,1.0000,985.11,1165.26
2026-07-14T12:30:27,3958,6658,97.66,27.61,992.29,0.0000,1.0000,1017.55,1215.82
2026-07-14T12:30:28,4058,6640,90.85,26.50,985.12,0.0000,1.0000,1081.84,1326.18
2026-07-14T12:30:29,4158,6567,95.33,26.25,1145.39,0.0000,1.0000,1223.81,1416.23
2026-07-14T12:30:30,4258,6670,116.45,26.47,1411.13,0.0000,1.0000,1475.18,1691.77
2026-07-14T12:30:31,4358,6525,135.92,26.18,1696.98,0.0000,1.0000,1761.59,1946.57
2026-07-14T12:30:32,4458,6468,148.72,26.00,1885.39,0.0000,1.0000,1944.10,2117.09
2026-07-14T12:30:33,4558,6131,110.49,24.71,29.22,0.0000,1.0000,2275.74,2520.27
2026-07-14T12:30:34,4658,6211,231.94,26.75,2611.06,0.0000,1.0000,2651.47,2868.86
2026-07-14T12:30:35,4758,6394,215.28,26.65,2732.67,0.0000,1.0000,2784.65,2980.03
2026-07-14T12:30:36,4858,6346,216.48,25.97,2853.38,0.0000,1.0000,2967.30,3259.60
2026-07-14T12:30:37,4958,6443,243.25,26.30,3073.90,0.0000,1.0000,3135.82,3362.99
2026-07-14T12:30:38,5058,6532,247.17,26.24,3184.74,0.0000,1.0000,3230.84,3406.34
2026-07-14T12:30:39,5158,6476,242.71,26.23,3322.43,0.0000,1.0000,3381.28,3553.34
2026-07-14T12:30:40,5258,6451,244.17,25.71,3433.05,0.0000,1.0000,3519.02,3721.65
2026-07-14T12:30:41,5358,6309,300.81,26.80,3666.58,0.0000,1.0000,3710.58,3887.93
2026-07-14T12:30:42,5458,6417,282.19,26.16,3697.36,0.0000,1.0000,3741.54,3922.69
2026-07-14T12:30:43,5558,6403,325.53,27.02,3895.64,0.0000,1.0000,3934.31,4117.96
2026-07-14T12:30:44,5658,6283,290.17,25.82,4025.22,0.0000,1.0000,4091.37,4257.47
2026-07-14T12:30:45,5758,6442,343.55,26.82,4248.15,0.0000,1.0000,4277.51,4431.22
2026-07-14T12:30:46,5858,6267,352.55,26.65,4435.54,0.0000,1.0000,4488.68,4682.60
2026-07-14T12:30:47,5958,6449,340.81,26.56,4559.61,0.0003,1.0000,4622.34,4800.88
2026-07-14T12:30:48,6058,6554,333.16,25.64,4933.40,0.0360,1.0000,4906.85,4992.87
2026-07-14T12:30:49,6158,7003,414.75,26.84,5000.30,0.0803,1.0000,4951.89,4956.11
2026-07-14T12:30:50,6258,7156,402.07,26.45,5000.28,0.0780,1.0000,,
2026-07-14T12:30:51,6358,7244,418.68,27.13,5000.32,0.0813,1.0000,,
2026-07-14T12:30:52,6458,7137,380.80,26.16,5000.27,0.0737,1.0000,,
2026-07-14T12:30:53,6558,7318,389.41,26.21,5000.25,0.0754,1.0000,,
2026-07-14T12:30:54,6658,7401,423.30,26.82,5000.33,0.0823,1.0000,,
2026-07-14T12:30:55,6758,7557,425.18,27.29,5000.36,0.0826,1.0000,,
2026-07-14T12:30:56,6858,7749,429.49,27.43,5000.34,0.0835,1.0000,,
2026-07-14T12:30:57,6958,7928,429.30,27.04,5000.28,0.0835,1.0000,,
2026-07-14T12:30:58,7058,7991,398.04,26.30,5000.30,0.0772,1.0000,,
2026-07-14T12:30:59,7158,8061,407.96,26.82,5000.30,0.0791,1.0000,,
2026-07-14T12:31:00,7258,8158,413.38,26.93,5000.31,0.0802,1.0000,,
2026-07-14T12:31:01,7358,8383,399.88,27.00,5000.28,0.0777,1.0000,,
2026-07-14T12:31:02,7458,8296,422.50,27.05,5000.32,0.0821,1.0000,,
2026-07-14T12:31:03,7558,8446,393.59,26.53,5000.26,0.0762,1.0000,,
2026-07-14T12:31:04,7658,8467,423.06,26.97,5000.33,0.0822,1.0000,,
2026-07-14T12:31:05,7750,8607,431.62,27.56,5000.29,0.0839,1.0000,,
2026-07-14T12:31:06,7834,8553,421.96,27.36,5000.32,0.0820,1.0000,,
2026-07-14T12:31:07,7917,8760,449.96,27.89,5000.34,0.0876,1.0000,,
2026-07-14T12:31:08,7989,8726,414.31,26.73,5000.30,0.0804,1.0000,,
2026-07-14T12:31:09,8059,8933,458.28,28.26,5000.37,0.0892,1.0000,,
2026-07-14T12:31:10,8129,8957,429.48,27.49,5000.30,0.0834,1.0000,,
2026-07-14T12:31:11,8191,8960,439.42,27.33,5000.32,0.0855,1.0000,,
2026-07-14T12:31:12,8252,8966,446.99,28.02,5000.36,0.0870,1.0000,,
2026-07-14T12:31:13,8309,9040,464.53,28.62,5000.33,0.0905,1.0000,,
2026-07-14T12:31:14,8370,8918,439.23,27.51,5000.32,0.0854,1.0000,,
2026-07-14T12:31:15,8430,9043,461.24,29.07,5000.34,0.0898,1.0000,,
2026-07-14T12:31:16,8492,9158,473.48,29.55,5000.40,0.0923,1.0000,,
2026-07-14T12:31:17,8552,9281,465.18,28.20,5000.33,0.0906,1.0000,,
2026-07-14T12:31:18,8612,9217,476.48,28.91,5000.34,0.0929,1.0000,,
2026-07-14T12:31:19,8669,9294,456.94,27.90,5000.36,0.0890,1.0000,,
2026-07-14T12:31:20,8729,9271,471.06,28.47,5000.38,0.0918,1.0000,,
2026-07-14T12:31:21,8789,9447,470.00,29.13,5000.34,0.0916,1.0000,,
2026-07-14T12:31:22,8848,9434,472.59,28.85,5000.40,0.0921,1.0000,,
2026-07-14T12:31:23,8902,9578,488.64,30.02,5000.36,0.0953,1.0000,,
2026-07-14T12:31:24,8960,9624,457.73,27.75,5000.33,0.0892,1.0000,,
2026-07-14T12:31:25,9015,9701,468.11,28.61,5000.35,0.0912,1.0000,,
2026-07-14T12:31:26,9074,9793,465.18,28.77,5000.34,0.0906,1.0000,,
2026-07-14T12:31:27,9132,9925,471.00,29.17,5000.37,0.0918,1.0000,,
2026-07-14T12:31:28,9192,10018,470.10,28.14,5000.36,0.0916,1.0000,,
2026-07-14T12:31:29,9252,9827,457.91,28.18,5000.34,0.0891,1.0000,,
2026-07-14T12:31:30,9312,10007,458.08,27.62,5000.34,0.0892,1.0000,,
2026-07-14T12:31:31,9369,10063,475.04,29.01,5000.34,0.0926,1.0000,,
2026-07-14T12:31:32,9429,10115,465.52,27.79,5000.33,0.0908,1.0000,,
2026-07-14T12:31:33,9489,10159,461.34,28.27,5000.34,0.0899,1.0000,,
2026-07-14T12:31:34,9548,10326,489.76,30.74,5000.38,0.0956,1.0000,,
2026-07-14T12:31:35,9602,10254,458.42,27.48,5000.36,0.0893,1.0000,,
2026-07-14T12:31:36,9660,10393,472.47,28.19,5000.33,0.0922,1.0000,,
2026-07-14T12:31:37,9715,10388,466.62,28.08,5000.37,0.0910,1.0000,,
2026-07-14T12:31:38,9774,10509,465.55,27.36,5000.35,0.0908,1.0000,,
2026-07-14T12:31:39,9832,10620,480.06,28.38,5000.36,0.0937,1.0000,,
2026-07-14T12:31:40,9892,10623,469.52,27.87,5000.33,0.0916,1.0000,,
2026-07-14T12:31:41,9952,10893,472.48,27.99,5000.33,0.0922,1.0000,,
2026-07-14T12:31:42,10012,10871,461.11,27.50,5000.31,0.0899,1.0000,,
