timestamp,total_vus_all_runners,request_count,avg_duration_ms,p90_duration_ms,p95_duration_ms,req_failed_rate,cache_hit_rate,db_response_avg_ms,db_response_p95_ms
2026-08-21T01:16:49,313,1,9478.46,9478.46,9478.46,1.0000,,,
2026-08-21T01:16:50,407,5,9942.67,9988.51,9988.56,1.0000,,,
2026-08-21T01:16:51,503,11,9657.10,9988.85,9989.63,1.0000,,,
2026-08-21T01:16:52,602,24,9704.37,9987.58,9988.32,1.0000,,,
2026-08-21T01:16:53,706,18,9551.57,9989.10,9989.35,1.0000,,,
2026-08-21T01:16:54,809,26,9749.08,9988.28,9988.96,1.0000,,,
2026-08-21T01:16:55,911,37,9879.68,9991.63,9992.23,1.0000,,,
2026-08-21T01:16:56,1005,41,9938.44,9990.19,9992.48,1.0000,,,
2026-08-21T01:16:57,1097,61,9980.18,9990.45,9990.70,1.0000,,,
2026-08-21T01:16:58,1167,75,9976.14,9990.46,9992.06,1.0000,,,
2026-08-21T01:16:59,1203,95,9952.26,9990.40,9991.42,1.0000,,,
2026-08-21T01:17:00,1206,97,9960.19,9991.59,9993.85,1.0000,,,
2026-08-21T01:17:01,1184,116,9882.47,9992.30,10000.45,1.0000,,,
2026-08-21T01:17:02,1138,116,9946.23,9996.54,10000.63,1.0000,,,
2026-08-21T01:17:03,1063,120,9982.81,10000.31,10000.86,1.0000,,,
2026-08-21T01:17:04,971,129,9984.03,10000.55,10000.75,1.0000,,,
2026-08-21T01:17:05,872,136,9972.74,10000.81,10000.95,1.0000,,,
2026-08-21T01:17:06,771,130,9937.15,10000.70,10000.89,1.0000,,,
2026-08-21T01:17:07,659,155,9898.63,10000.79,10000.92,1.0000,,,
2026-08-21T01:17:08,547,120,9761.12,10000.88,10000.95,1.0000,,,
2026-08-21T01:17:09,433,106,9679.90,10000.93,10001.08,1.0000,,,
2026-08-21T01:17:10,343,62,9951.08,10000.96,10001.05,1.0000,,,
2026-08-21T01:17:11,264,66,9955.57,10001.03,10001.08,1.0000,,,
2026-08-21T01:17:12,206,38,9986.71,10000.67,10000.92,1.0000,,,
2026-08-21T01:17:13,163,40,9865.65,10000.76,10000.79,1.0000,,,
2026-08-21T01:17:14,127,38,9887.85,10000.73,10000.82,1.0000,,,
2026-08-21T01:17:15,87,32,9861.36,10000.95,10001.03,1.0000,,,
2026-08-21T01:17:16,63,22,9958.09,10000.96,10001.11,1.0000,,,
2026-08-21T01:17:17,36,25,10000.57,10001.02,10001.07,1.0000,,,
2026-08-21T01:17:18,17,21,10000.66,10000.95,10000.96,1.0000,,,
2026-08-21T01:17:19,3,5,10000.57,10000.95,10001.00,1.0000,,,
