timestamp,total_vus_all_runners,request_count,avg_duration_ms,p90_duration_ms,p95_duration_ms,req_failed_rate,cache_hit_rate,db_response_avg_ms,db_response_p95_ms
2026-07-14T11:40:02,0,3,13.51,14.53,14.56,0.0000,1.0000,,
2026-07-14T11:40:03,8,17,27.99,24.08,72.78,0.0000,1.0000,,
2026-07-14T11:40:04,26,50,14.94,21.83,25.49,0.0000,1.0000,,
2026-07-14T11:40:05,44,106,21.51,21.41,26.56,0.0000,1.0000,,
2026-07-14T11:40:06,72,137,20.54,21.54,24.34,0.0000,1.0000,,
2026-07-14T11:40:07,100,202,22.00,22.08,24.12,0.0000,1.0000,,
2026-07-14T11:40:08,133,262,24.64,22.92,26.33,0.0076,1.0000,,
2026-07-14T11:40:09,180,366,26.90,22.37,26.07,0.0109,1.0000,,
2026-07-14T11:40:10,224,447,25.28,22.00,26.98,0.0134,1.0000,,
2026-07-14T11:40:11,276,559,26.18,22.41,44.72,0.0179,1.0000,,
2026-07-14T11:40:12,331,658,31.32,22.28,177.32,0.0243,1.0000,,
2026-07-14T11:40:13,386,741,27.88,21.89,172.82,0.0216,1.0000,,
2026-07-14T11:40:14,444,864,32.82,22.68,205.50,0.0370,1.0000,,
2026-07-14T11:40:15,504,970,37.00,28.52,226.01,0.0433,1.0000,,
2026-07-14T11:40:16,564,1106,31.19,22.76,204.84,0.0434,1.0000,,
2026-07-14T11:40:17,624,1231,32.58,23.88,210.29,0.0463,1.0000,,
2026-07-14T11:40:18,680,1315,34.05,24.23,223.18,0.0578,1.0000,,
2026-07-14T11:40:19,727,1401,32.88,23.61,227.10,0.0614,1.0000,,
2026-07-14T11:40:20,773,1444,34.57,173.87,231.79,0.0609,1.0000,,
2026-07-14T11:40:21,815,1550,34.86,29.79,225.62,0.0684,1.0000,,
2026-07-14T11:40:22,849,1586,36.67,178.23,232.09,0.0687,1.0000,,
2026-07-14T11:40:23,886,1676,37.73,188.53,236.10,0.0919,1.0000,,
2026-07-14T11:40:24,916,1695,35.90,176.98,233.88,0.0814,1.0000,,
2026-07-14T11:40:25,948,1805,35.63,181.72,230.19,0.0787,1.0000,,
2026-07-14T11:40:26,976,1866,34.67,176.07,227.09,0.0793,1.0000,,
