timestamp,total_vus_all_runners,request_count,avg_duration_ms,p90_duration_ms,p95_duration_ms,req_failed_rate,cache_hit_rate,db_response_avg_ms,db_response_p95_ms
2026-07-15T09:42:30,5,6,311.00,327.03,327.16,0.0000,,311.00,327.16
2026-07-15T09:42:31,6,11,291.19,344.47,358.45,0.0000,1.0000,326.08,361.24
2026-07-15T09:42:32,10,12,290.27,347.19,362.23,0.0000,1.0000,316.14,363.68
2026-07-15T09:42:33,16,27,228.24,356.34,362.67,0.0000,1.0000,310.05,368.66
2026-07-15T09:42:34,22,36,247.41,329.53,339.02,0.0000,1.0000,293.99,343.28
2026-07-15T09:42:35,27,34,224.32,332.50,339.23,0.0000,1.0000,301.05,342.20
2026-07-15T09:42:36,35,54,191.92,308.53,317.95,0.0000,1.0000,286.23,331.19
2026-07-15T09:42:37,41,62,178.24,308.92,328.14,0.0000,1.0000,290.50,338.28
2026-07-15T09:42:38,46,69,167.26,295.60,317.08,0.0000,1.0000,294.79,336.39
2026-07-15T09:42:39,49,67,162.14,292.31,310.88,0.0000,1.0000,268.96,322.88
2026-07-15T09:42:40,59,95,180.23,318.67,334.11,0.0000,1.0000,300.12,419.88
2026-07-15T09:42:41,62,101,158.97,305.70,333.91,0.0000,1.0000,291.61,350.54
2026-07-15T09:42:42,68,112,154.43,306.28,321.98,0.0000,1.0000,325.22,708.47
2026-07-15T09:42:43,74,110,145.38,289.33,297.13,0.0000,1.0000,330.35,710.25
2026-07-15T09:42:44,81,142,138.14,295.54,342.37,0.0000,1.0000,326.22,730.89
2026-07-15T09:42:45,86,142,109.81,292.20,298.95,0.0000,1.0000,292.52,327.47
2026-07-15T09:42:46,94,157,108.89,269.65,296.28,0.0000,1.0000,286.41,431.02
2026-07-15T09:42:47,101,156,124.79,287.64,298.95,0.0000,1.0000,291.05,529.76
2026-07-15T09:42:48,106,180,113.02,307.77,329.43,0.0000,1.0000,333.27,579.42
2026-07-15T09:42:49,109,176,119.29,290.45,330.02,0.0000,1.0000,332.67,745.53
2026-07-15T09:42:50,119,196,107.42,286.57,310.09,0.0000,1.0000,316.78,663.14
2026-07-15T09:42:51,122,208,102.68,282.56,299.18,0.0000,1.0000,284.30,341.01
2026-07-15T09:42:52,128,220,98.32,282.80,295.23,0.0000,1.0000,286.54,322.07
2026-07-15T09:42:53,134,221,100.84,285.39,293.02,0.0000,1.0000,297.44,604.60
2026-07-15T09:42:54,141,244,76.87,272.54,293.06,0.0000,1.0000,281.88,321.13
2026-07-15T09:42:55,146,260,72.04,251.85,295.51,0.0000,1.0000,293.32,532.55
2026-07-15T09:42:56,154,254,97.29,273.45,301.29,0.0000,1.0000,331.29,723.40
2026-07-15T09:42:57,161,275,81.40,268.64,319.15,0.0000,1.0000,320.26,739.58
2026-07-15T09:42:58,166,281,81.20,268.85,300.85,0.0000,1.0000,313.26,712.26
2026-07-15T09:42:59,169,298,69.18,254.23,295.26,0.0000,1.0000,292.78,375.62
2026-07-15T09:43:00,226,373,71.06,261.17,293.42,0.0000,1.0000,291.48,385.56
2026-07-15T09:43:01,302,537,82.52,286.41,299.08,0.0000,1.0000,292.71,331.80
2026-07-15T09:43:02,420,771,70.14,275.76,293.09,0.0000,1.0000,283.24,316.33
2026-07-15T09:43:03,553,1052,78.00,296.08,323.08,0.0000,1.0000,325.33,450.51
2026-07-15T09:43:04,745,1410,67.45,255.55,295.74,0.0000,1.0000,294.97,348.87
2026-07-15T09:43:05,954,1791,62.71,246.40,282.23,0.0000,1.0000,283.00,357.67
2026-07-15T09:43:06,1184,2307,57.51,244.44,278.03,0.0000,1.0000,304.12,431.53
2026-07-15T09:43:07,1420,2659,52.97,235.98,257.18,0.0000,1.0000,296.98,349.86
